file	line	function	lines	mechanical_triage	method
firmware/app/src/app_gateway_ble.c	612	gateway_ble_schedule_stream_drain	9	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	623	gateway_ble_stream_retry_delay_ms	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	631	gateway_ble_schedule_stream_retry	11	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	644	gateway_ble_schedule_in_flight_deadline	8	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	654	gateway_ble_uwb_quiet_active	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	659	gateway_ble_keep_active_during_uwb	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	664	gateway_ble_enter_uwb_quiet	23	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	689	gateway_ble_exit_uwb_quiet	29	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	720	gateway_ble_packet_ccc_changed	33	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	756	gateway_ble_packet_rx_write	45	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	808	gateway_ble_identity_read	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	838	gateway_ble_notify_chunk_len	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	846	gateway_ble_tx_reset_locked	14	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	862	gateway_ble_stream_cancel_active	9	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	873	gateway_ble_host_receipt_timeout_work_handler	17	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	893	gateway_ble_tx_select_frame_locked	49	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	944	gateway_ble_send_packet_frame	40	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	987	gateway_host_custody_supported	27		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1016	gateway_command_event_finish_host_receipt	136	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1155	gateway_command_event_duplicate_host_receipt_valid	23	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1181	gateway_ble_tx_complete	129	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1312	gateway_ble_reset_link	55	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1372	gateway_ble_reset_stalled_link	6	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1382	gateway_ble_reset_failed_link	3	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1388	gateway_ble_stream_work_handler	216	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1606	gateway_ble_connected	56	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1664	gateway_ble_le_param_updated	15		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1684	gateway_ble_disconnected	45	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1737	gateway_ble_start_advertising	20		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1759	gateway_ble_log_identities	14		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1775	gateway_ble_recovery_work_handler	30	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1807	gateway_ble_stop_advertising	20	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1829	gateway_ble_init	90	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1921	gateway_ble_queue_frame	35	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	1958	gateway_ble_rx_bytes	40	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2001	gateway_ble_pending_is_host_receipt	16		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2021	gateway_ble_host_receipt_ingress_pending	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2030	gateway_ble_rx_work_handler	84	error_paths;cleanup;scheduling;unbounded_loop_candidate	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2116	gateway_ble_get_status	12		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2130	gateway_ble_stream_ready	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2135	gateway_ble_schedule_stream_drain	2		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2139	gateway_ble_resume_rx	2		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2143	gateway_ble_init	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2148	gateway_ble_send_packet_frame	6	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2156	gateway_ble_uwb_quiet_active	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2161	gateway_ble_enter_uwb_quiet	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2166	gateway_ble_exit_uwb_quiet	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2171	gateway_ble_get_status	8		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2181	gateway_ble_host_receipt_ingress_pending	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2187	gateway_observe_command_event_if_available	31	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2223	gateway_publish_assignment_event_if_available	37	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble.c	2265	gateway_observe_command_acceptance_if_available	27	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	30	gateway_ble_direct_queue_init	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	38	direct_queue_state_valid	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	47	gateway_ble_direct_queue_enqueue	12	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	64	gateway_ble_direct_queue_begin	15	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	84	gateway_ble_direct_queue_cancel	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	92	gateway_ble_direct_queue_complete	13	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	109	gateway_ble_custody_error_retryable	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	115	gateway_ble_work_handoff_requires_reset	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	120	gateway_ble_send_frame_retained	29	error_paths;unbounded_loop_candidate	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	157	gateway_ble_recovery_backoff_ms	16		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	176	put_u8	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	184	put_u16	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	192	put_u32	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	200	put_u64	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	208	priority_for_class	16		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	226	class_can_truncate	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	232	gateway_ble_stream_classify_packet	30		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	265	gateway_ble_should_stream_packet	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	278	gateway_ble_stream_init	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	285	remove_item	43		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	330	note_drop	25		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	359	drop_one_lower_priority	41		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	403	reservation_item	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	409	reservation_item_const	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	415	queue_capacity_available	13		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	432	packet_identity_matches	11		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	446	command_event_packet_valid	21		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	473	build_record	74	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	557	enqueue_packet	69	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	635	gateway_ble_stream_enqueue_packet	10		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_gateway_ble_stream.c	653	gateway_ble_stream_enqueue_retained_packet	10		lexical C definition; preprocessor branches not resolved
